Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[980],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,,18.72,18.72,-155.19,-155.19,SUBAQUATIC,-4930,-4930,s 2338-3 [980],PICRITE [980],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [980] ,205718.1435,9709.308,,41387.4282,,,,97395.68999999999,50243.41,142618.96,1316.5786,,2324.42,9644.141,654.6315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.73,,214.54,1870.07,1356.7,,127.97,1303.91,118.64,106.43,,,,,,4.6,221.44,14.69,88.21,12.37,,,,,,,,,,,,,70.15,9.02,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12077
[980],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,,18.72,18.72,-155.19,-155.19,SUBAQUATIC,-4940,-4940,s 2338-4 [980],PICRITE [980],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [980] ,212729.6685,11866.931999999999,,51496.1223,,,,94441.95,63965.649999999994,108185.376,1316.5786,,3735.675,12092.2691,829.1999000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.49,,285.89,1214.29,1337.84,,104.25,777.85,142.94,103.27,,,,,,6.46,301.8,18.52,107.94,15.62,,,,,,,,,,,,,125.12,12.93,24.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12078
[980],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,,18.72,18.72,-155.19,-155.19,SUBAQUATIC,-4880,-4880,s 2338-5 [980],PICRITE [980],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [980] ,203941.89050000004,8390.759999999998,,37047.57,,,,98250.72,48099.310000000005,153594.28799999997,1394.0244,,2324.42,8308.7984,567.3473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.04,,204.51,1872.71,1381.07,,132.04,1306.01,117.08,103.22,,,,,,4.48,211.17,12.85,75.82,11.61,,,,,,,,,,,,,72.65,9.03,15.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12079
[1266],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 2 / SHIELD STAGE / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.77,18.77,-155.19,-155.19,SUBAQUATIC,-4200,-4200,s LO-02-04C [1266],PICRITE [1266],,,,,,,,,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [1266] ,205531.16950000002,6472.872,,29161.7301,,,,94131.03,35377.65,178439.536,1471.4702,,2241.405,8234.6127,392.77889999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,0.49,,,,,,,,,,,,,16.9,,145,2300,,,113,1558,75,93,8.9,,,,,4.9,146,10.5,71,7.9,0.4,,,,,,,,,,,0.072,63,6.49,14.5,1.95,9.1,2.19,0.72,2.36,0.37,2.06,0.39,1,,0.82,0.11,1.72,,,,,,,,,,0.69,,0.52,0.15,,,,,,,,,,,,,,,,,,,,,,,,,13662
[137],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 17 / NORTHERN RIFT ZONE / PACIFIC OCEAN,,18.98,18.99,-155.27,-155.28,SUBAQUATIC,-1572,-1662,s KK17-5W [137],"DUNITE, XENOLITH [137]",,,,,,,,,MANTLE XENOLITH,,,,HE3_HE4(R/R(A)) from OLIVINE [137],MINERAL / COMPONENT (INCL. GROUNDMASS) [137] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,,,,1525
[137],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 31 / PRE-SHIELD STAGE / PACIFIC OCEAN,,18.94,18.95,-155.29,-155.32,SUBAQUATIC,-2049,-2323,s KK31-12W [137],"DUNITE, XENOLITH [137]",,,,,,,,,MANTLE XENOLITH,,,,HE3_HE4(R/R(A)) from OLIVINE [137],MINERAL / COMPONENT (INCL. GROUNDMASS) [137] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,1526
[18],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 19 / SHIELD STAGE / PACIFIC OCEAN,,18.89,18.9,-155.25,-155.27,SUBAQUATIC,-1450,-1450,s KK19-18 [18],THOLEIITE [18],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [18] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000662,0.000347,,,,,,,,,,,,,,,,,,,,,,,1.094,,,,,,,,,,,1717
[980][1473],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,,18.72,18.72,-155.19,-155.19,SUBAQUATIC,-5000,-5000,s 2335-10 [980],"PICRITE [980] / BASALT, TRANSITIONAL [1473]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [980] / VOLCANIC GLASS [1473] ,205624.6565,9529.506,,39482.1246,,,,96851.58,53959.85,141593.792,1316.5786,,2739.4950000000003,8976.4697,698.2736,6800.000000000001,,,,,,,750.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.34,,230.13,1878.79,1382.7,,121.3,1211.36,152.89,102.36,,,,,,5.74,244.51,15.21,91.8,12.75,,,,,,,,,,,,,102.29,11.02,14.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736-2335-10
[980][1473],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,,18.72,18.72,-155.19,-155.19,SUBAQUATIC,-4930,-4930,s 2338-2 [980],PICRITE [980] / THOLEIITE [1473],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [980] / VOLCANIC GLASS [1473] ,208102.06200000003,10728.186,,44615.859300000004,273.68,,,97395.68999999999,53173.68,131221.50400000002,1316.5786,,3071.555,10608.5551,785.5577999999999,3900.,,,,,,,780.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.93,,237.97,1676.49,1332.96,,118.98,1117.79,122.11,105.96,,,,,,5.96,251.41,16.82,102.27,13.92,,,,,,,,,,,,,79.43,11.22,17.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744-2338-2
[107],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 21 / PRE-SHIELD STAGE / PACIFIC OCEAN,SUMMIT,18.93,18.93,-155.25,-155.26,SUBAQUATIC,-1060,-1124,s KK21-1 [107],BASALT [107],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [107] ,,,,,,,,91799.13,,,,,,,,,,,,,,,,,,,,,,1900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966
[72],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,PISCES PEAK AREA,18.89,18.89,-155.27,-155.27,SUBAQUATIC,,,s 1802-20 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,230866.14650000003,16062.312,,73089.5631,,,,90166.8,83762.84000000001,41850.976,1316.5786,,3652.66,17878.7537,1047.4104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,380,409,,,53,136,145,114,,,,,,,348,26,146,,,,,,,,,,,,,,110,11.5,,,18.4,4.84,1.74,5.63,,4.89,0.92,,,2.14,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290-1802-20
[1473],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.77,18.77,-155.19,-155.19,SUBAQUATIC,-3000,-5000,s 2341-2 [1473],"BASALT, ALKALINE [1473]",,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [1473] ,221003.268,18819.275999999998,,76953.0954,68.42,,,92110.05,77616.42,31297.776,1394.0244,,8882.605000000001,25668.2522,1963.8945,6100.,,,,,,,980.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23638
[1473],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.77,18.77,-155.19,-155.19,SUBAQUATIC,-3000,-5000,s 2341-1 [1473],"BASALT, TRANSITIONAL [1473]",,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [1473] ,227453.871,19059.012,,73089.5631,68.42,,,93276,76758.78,32624.464,1316.5786,,5977.08,22329.895699999997,1658.3998000000001,6000.,,,,,,,1030.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23639
[1473],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,,18.72,18.72,-155.19,-155.19,SUBAQUATIC,-4983,-4983,s 2335-6(I) [1473],"BASALT, TRANSITIONAL [1473]",,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [1473] ,226191.79650000003,17740.464,,73883.43960000001,205.26,,,82937.91,82119.03,37810.60799999999,1239.1328,,6143.11,21662.2244,1614.7576999999999,5900.,,,,,,,970.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23640
[1473],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.77,18.77,-155.19,-155.19,SUBAQUATIC,-3000,-5000,s 2337-3B [1473],THOLEIITE [1473],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [1473] ,231801.01650000003,16541.783999999996,,71554.7352,136.84,,,89000.84999999999,79188.76,37207.568,1316.5786,,4150.75,18991.5392,1352.9051,4700.,,,,,,,490.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23643
[1473][96],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, DREDGE 22",18.93,18.94,-155.25,-155.26,SUBAQUATIC,-1060,-1124,s KK22-2 [1473],THOLEIITE [1473],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1473] ,,,,,,,,,,,,,,,,5699.999999999999,,,,,,,420.,,,,,,,,,,,,,,,,,,,,,,,0.8,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000259,,,,,,2525-KK22-2
[1473][96],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, DREDGE 22",18.93,18.94,-155.25,-155.26,SUBAQUATIC,-1060,-1124,s KK22-20 [1473],THOLEIITE [1473],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1473] ,,,,,,,,,,,,,,,,4700.,,,,,,,300.,,,,,,,,,,,,,,,,,,,,,,,0.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000356,,,,,,2525-KK22-20
[1473][96],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, DREDGE 22",18.93,18.94,-155.25,-155.26,SUBAQUATIC,-1060,-1124,s KK22-4 [1473],THOLEIITE [1473],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1473] ,,,,,,,,,,,,,,,,5600.000000000001,,,,,,,410.,,,,,,,,,,,,,,,,,,,,,,,0.9,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000298,,,,,,2525-KK22-4
[1496],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 27 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.88,18.88,-155.25,-155.27,SUBAQUATIC,,,s KK27E-14 [1496],"BASALT, ALKALINE [1496]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1496] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.829,0.243,,,,,,,,,,,,,,,,,,,,,,,,,26159
[1496],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 27 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.88,18.88,-155.25,-155.27,SUBAQUATIC,,,s KK27E-14 [1496],"BASALT, ALKALINE [1496]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1496] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,26160
[1496],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 27 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.88,18.88,-155.25,-155.27,SUBAQUATIC,,,s KK27E-14 [1496],"BASALT, ALKALINE [1496]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1496] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.71,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70347,,,,,,,,,,,,,,,,,,,,,26207
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-338 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S6-1 [1547],"BASALT, ALKALINE [1547]",,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,216422.405,20737.163999999997,,74624.391,,,,93276,80761.1,33589.328,1548.9160000000002,,9214.665,25816.6236,1920.2524,,,,,,,,1019.9999999999999,,,,,,,1390.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29992
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 27 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.88,18.88,-155.25,-155.27,SUBAQUATIC,,,s 2 [1547],"BASALT, ALKALINE [1547]",,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,222031.62500000003,19059.012,,79916.901,,,,93276,81475.8,34011.456,1161.687,,7388.335,21662.2244,1702.0419000000002,,,,,,,,800.,,,,,,,1840.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29993
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-315 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S2B-5 [1547],THOLEIITE [1547],,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,227173.41000000003,15642.773999999998,,77270.64600000001,,,,97162.5,81475.8,34252.672,1626.3618,,4731.855,19510.839099999997,1134.6946,,,,,,,,680.,,,,,,,1890.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29994
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-338 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S10-4 [1547],THOLEIITE [1547],,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,227173.41000000003,15163.301999999998,,75682.89300000001,,,,91721.40000000001,82905.2,36001.488,1471.4702,,3901.705,19065.724899999997,1134.6946,,,,,,,,509.99999999999994,,,,,,,1380.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29995
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-316 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S3-2 [1547],"BASALT, TRANSITIONAL [1547]",,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,226238.54,18879.21,,76212.144,,,,91721.40000000001,80046.4,36664.831999999995,1626.3618,,5811.049999999999,20994.5531,1527.4734999999998,,,,,,,,770.,,,,,,,1140.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29996
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-338 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S10-6 [1547],THOLEIITE [1547],,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,227640.84500000003,15283.169999999998,,74095.14,,,,93276,82190.5,37086.96,1394.0244,,3818.69,18472.2393,960.1262,,,,,,,,360.,,,,,,,1400.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29997
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-342 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S1-2 [1547],THOLEIITE [1547],,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,226238.54,15702.708,,74095.14,,,,92498.7,83619.9,37509.087999999996,1394.0244,,4648.84,19510.839099999997,916.4841,,,,,,,,780.,,,,,,,2060.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29998
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-338 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S2-5 [1547],"BASALT, ALKALINE [1547]",,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,216422.405,20497.428,,74624.391,,,,93276,83619.9,37509.087999999996,1316.5786,,8799.59,25445.6951,2007.5366000000001,,,,,,,,800.,,,,,,,1330.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29999
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 29 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s 13 [1547],THOLEIITE [1547],,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,227640.84500000003,16182.18,,74624.391,,,,89389.5,85049.3,37870.912,1161.687,,4482.81,19659.210499999997,1091.0525,,,,,,,,390.,,,,,,,1370.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-342 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S1-3 [1547],THOLEIITE [1547],,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,226705.975,15522.905999999999,,74624.391,,,,93276,82905.2,38172.432,1471.4702,,4980.9,19065.724899999997,1003.7683000000001,,,,,,,,750.,,,,,,,1960.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30001
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-338 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S10-8 [1547],THOLEIITE [1547],,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,227640.84500000003,16541.783999999996,,73565.88900000001,,,,91721.40000000001,82905.2,38594.56,1394.0244,,3569.645,18101.3108,1091.0525,,,,,,,,330.,,,,,,,1520.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30002
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-340 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S2-11 [1547],"BASALT, ALKALINE [1547]",,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,228575.71500000003,15882.509999999998,,71978.136,,,,90166.8,83619.9,39257.903999999995,1239.1328,,3818.69,17952.9394,960.1262,,,,,,,,350.00000000000006,,,,,,,1400.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30003
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-342 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S1-9 [1547],THOLEIITE [1547],,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,227173.41000000003,14803.698,,73565.88900000001,,,,87834.90000000001,83619.9,39499.119999999995,1239.1328,,4150.75,19733.3962,960.1262,,,,,,,,990.,,,,,,,2000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30005
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-338 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S10-2 [1547],THOLEIITE [1547],,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,228108.28,14863.632,,73565.88900000001,,,,91721.40000000001,85764,39921.248,1084.2412000000002,,3818.69,18175.4965,1003.7683000000001,,,,,,,,320.,,,,,,,1280.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30006
